page,ligne,indirect,jour,mois,mois_num,année,Date,mois_année,Rang cette semaine-là,Émission,Diffuseur,Début,Fin,Cote,Plus de 1M,"Plus de 1,5M",Plus de 2M,"Plus de 2,5M"
50,25,"Du 27 décembre 2010 au 2 janvier 2011 / December 27th 2010 to January 2nd, 2011 – début en 2010",27,décembre ,12,2010,2010-12-27,2010-12,25,Cinéma cadeau,TVA,20:00,22:00,575,,,,
50,26,"Du 27 décembre 2010 au 2 janvier 2011 / December 27th 2010 to January 2nd, 2011 – début en 2010",27,décembre ,12,2010,2010-12-27,2010-12,26,"Classe de 5e, La",TVA,19:00,20:00,574,,,,
50,27,"Du 27 décembre 2010 au 2 janvier 2011 / December 27th 2010 to January 2nd, 2011 – début en 2010",27,décembre ,12,2010,2010-12-27,2010-12,26,"Classe de 5e, La",TVA,19:00,20:00,574,,,,
50,28,"Du 27 décembre 2010 au 2 janvier 2011 / December 27th 2010 to January 2nd, 2011 – début en 2010",27,décembre ,12,2010,2010-12-27,2010-12,28,TVA Nouvelles (22h),TVA,22:00,22:30,570,,,,
50,29,"Du 27 décembre 2010 au 2 janvier 2011 / December 27th 2010 to January 2nd, 2011 – début en 2010",27,décembre ,12,2010,2010-12-27,2010-12,29,"Parent, Les",SRC,19:30,20:00,561,,,,
50,30,"Du 27 décembre 2010 au 2 janvier 2011 / December 27th 2010 to January 2nd, 2011 – début en 2010",27,décembre ,12,2010,2010-12-27,2010-12,30,TVA Nouvelles (12h - LV),TVA,12:00,12:30,527,,,,
40,1,"Du 3 au 9 janvier 2011 / January 3rd to 9th, 2011",3,janvier ,1,2011,2011-01-03,2011-01,1,Célébration 2011,TVA,19:00,20:30,1611,Plus de 1M,"Plus de 1,5M",,
40,2,"Du 3 au 9 janvier 2011 / January 3rd to 9th, 2011",3,janvier ,1,2011,2011-01-03,2011-01,2,"Poule aux oeufs d'or, La",TVA,19:00,19:30,1265,Plus de 1M,,,
40,3,"Du 3 au 9 janvier 2011 / January 3rd to 9th, 2011",3,janvier ,1,2011,2011-01-03,2011-01,3,Enfants de la télé,SRC,20:00,21:00,1133,Plus de 1M,,,
40,4,"Du 3 au 9 janvier 2011 / January 3rd to 9th, 2011",3,janvier ,1,2011,2011-01-03,2011-01,4,Messmer : drôlement mystérieux,TVA,21:00,22:00,1093,Plus de 1M,,,
40,5,"Du 3 au 9 janvier 2011 / January 3rd to 9th, 2011",3,janvier ,1,2011,2011-01-03,2011-01,5,"Promesse, La",TVA,21:00,22:00,1062,Plus de 1M,,,
40,6,"Du 3 au 9 janvier 2011 / January 3rd to 9th, 2011",3,janvier ,1,2011,2011-01-03,2011-01,6,Hockey Canadiens WK,RDS+,19:30,22:18,1036,Plus de 1M,,,
40,7,"Du 3 au 9 janvier 2011 / January 3rd to 9th, 2011",3,janvier ,1,2011,2011-01-03,2011-01,7,"Parent, Les",SRC,19:30,20:00,1022,Plus de 1M,,,
40,8,"Du 3 au 9 janvier 2011 / January 3rd to 9th, 2011",3,janvier ,1,2011,2011-01-03,2011-01,8,Providence,SRC,20:00,21:00,1012,Plus de 1M,,,
40,9,"Du 3 au 9 janvier 2011 / January 3rd to 9th, 2011",3,janvier ,1,2011,2011-01-03,2011-01,9,Destinées,TVA,20:00,21:00,999,,,,
40,10,"Du 3 au 9 janvier 2011 / January 3rd to 9th, 2011",3,janvier ,1,2011,2011-01-03,2011-01,10,TVA Nouvelles (18h - LV),TVA,18:00,18:30,985,,,,
40,11,"Du 3 au 9 janvier 2011 / January 3rd to 9th, 2011",3,janvier ,1,2011,2011-01-03,2011-01,11,"Série Montréal-Québec, La",TVA,20:30,21:36,979,,,,
40,12,"Du 3 au 9 janvier 2011 / January 3rd to 9th, 2011",3,janvier ,1,2011,2011-01-03,2011-01,12,SP: Bloopers TVA,TVA,19:30,20:00,978,,,,
40,13,"Du 3 au 9 janvier 2011 / January 3rd to 9th, 2011",3,janvier ,1,2011,2011-01-03,2011-01,13,"Gags, Les",TVA,18:30,19:00,935,,,,
40,14,"Du 3 au 9 janvier 2011 / January 3rd to 9th, 2011",3,janvier ,1,2011,2011-01-03,2011-01,14,TVA Nouvelles (17h),TVA,17:00,18:00,932,,,,
40,15,"Du 3 au 9 janvier 2011 / January 3rd to 9th, 2011",3,janvier ,1,2011,2011-01-03,2011-01,15,Auberge chien noir,SRC,20:00,21:00,912,,,,
